Reference;Planet name;Column 3
8764;Gallinago;Gallinago
4682;Bykov;Bykov
9689;Freudenthal;Freudenthal
12383;Eboshi;Eboshi
7961;Ercolepoli;Ercolepoli
1351;Uzbekistania;Uzbekistania
9733;Valtikhonov;Valtikhonov
1951;Lick;Lick
6426;Vanysek;"Van&#253;sek"
9184;Vasilij;Vasilij
216897;Golubev;Golubev
5108;Lubeck;"L&#252;beck"
4335;Verona;Verona
385;Ilmatar;Ilmatar
15618;Lorifritz;Lorifritz
3959;Irwin;Irwin
18727;Peacock;Peacock
27748;Vivianhoette;Vivianhoette
7088;Ishtar;Ishtar
25994;Lynnelleye;Lynnelleye
15699;Lyytinen;Lyytinen
510;Mabella;Mabella
39463;Phyleus;Phyleus
26917;Pianoro;Pianoro
189;Phthia;Phthia
130314;Williamodonnell;Williamodonnell
8717;Richviktorov;Richviktorov
302849;Richardboyle;Richardboyle
13038;Woolston;Woolston
9932;Kopylov;Kopylov
9158;Plate;"Plat&#232;"
9300;Johannes;Johannes
144692;Katemary;Katemary
9551;Kazi;Kazi
7862;Keikonakamura;Keikonakamura
9686;Keesom;Keesom
4500;Pascal;Pascal
4804;Pasteur;Pasteur
6226;Paulwarren;Paulwarren
70446;Pugh;Pugh
5268;Cernohorsky;"&#268;ernohorsk&#253;"
3763;Qianxuesen;Qianxuesen
3414;Champollion;Champollion
15965;Robertcox;Robertcox
30201;Caruana;Caruana
2516;Roman;Roman
22581;Rosahemphill;Rosahemphill
56280;Asemo;Asemo
38269;Gueymard;Gueymard
27952;Atapuerca;Atapuerca
32944;Gussalli;Gussalli
806;Gyldenia;"Gyld&#233;nia"
7368;Haldancohn;Haldancohn
15303;Hatoyamamachi;Hatoyamamachi
7240;Hasebe;Hasebe
7851;Azumino;Azumino
292160;Davefask;Davefask
21488;Danyellelee;Danyellelee
107054;Daniela;Daniela
9812;Danco;Danco
208;Lacrimosa;Lacrimosa
8417;Lancetaylor;Lancetaylor
262876;Davidlynch;Davidlynch
8459;Larsbergknut;Larsbergknut
28737;Mohindra;Mohindra
3610;Decampos;Decampos
167018;Csontoscsaba;Csontoscsaba
129968;Mitchwhiteley;Mitchwhiteley
23176;Missacarvell;Missacarvell
18456;Misik;"Mi&#353;&#237;k"
410835;Neszmerak;Neszmerak
17928;Neuwirth;Neuwirth
1257;Mora;"M&#243;ra"
84921;Morkolab;"Morkol&#225;b"
17652;Nepoti;Nepoti
33394;Nathaniellee;Nathaniellee
18396;Nellysachs;Nellysachs
14061;Nagincox;Nagincox
179764;Myriamsarah;Myriamsarah
28168;Evanolin;Evanolin
27570;Erinschumacher;Erinschumacher
686;Gersuind;Gersuind
199687;Erosszsolt;"Er&#337;sszsolt"
1421;Esperanto;Esperanto
14025;Fallada;Fallada
408;Fama;Fama
5331;Erimomisaki;Erimomisaki
19003;Erinfrey;Erinfrey
462;Eriphyla;Eriphyla
3456;Etiennemarey;Etiennemarey
3433;Fehrenbach;Fehrenbach
19575;Feeny;Feeny
43790;Ferdinandbraun;Ferdinandbraun
34892;Evapalisa;Evapalisa
171465;Evamaria;Evamaria
1616;Filipoff;Filipoff
48785;Pitter;Pitter
5451;Plato;Plato
264165;Poehler;Poehler
1112;Polonia;Polonia
85389;Rosenauer;Rosenauer
4070;Rozov;Rozov
32059;Ruchipandya;Ruchipandya
10356;Rudolfsteiner;Rudolfsteiner
1171;Rusthawelia;Rusthawelia
225239;Ruthproell;Ruthproell
30533;Saeidzoonemat;Saeidzoonemat
3983;Sakiko;Sakiko
3043;San;Diego
143641;Sapello;Sapello
18431;Stazzema;Stazzema
2300;Stebbins;Stebbins
6563;Steinheim;Steinheim
5994;Yakubovich;Yakubovich
8940;Yakushimaru;Yakushimaru
10611;Yanjici;Yanjici
31438;Yasuhitohayashi;Yasuhitohayashi
2956;Yeomans;Yeomans
72021;Yisunji;Yisunji
8735;Yoshiosakai;Yoshiosakai
152657;Yukifumi;Yukifumi
10693;Zangari;Zangari
11438;Zeldovich;Zeldovich
375043;Zengweizhou;Zengweizhou
241113;Zhongda;Zhongda
22490;Zigamiyama;Zigamiyama
8425;Zirankexuejijin;Zirankexuejijin
2823;van;der
293366;Roux;Roux
3756;Ruscannon;Ruscannon
1249;Rutherfordia;Rutherfordia
28547;Johannschroter;"Johannschr&#246;ter"
90308;Johney;Johney
91199;Johngray;Johngray
22573;Johnzhou;Johnzhou
246167;Joskohn;Joskohn
10340;Jostjahn;Jostjahn
20135;Juels;Juels
4747;Jujo;Jujo
22429;Jurasek;"Jura&#353;ek"
21401;Justinkovac;Justinkovac
12127;Mamiya;Mamiya
10524;Maniewski;Maniewski
123290;Manoa;Manoa
29437;Marchais;Marchais
25867;DeMuth;DeMuth
6639;Marchis;Marchis
735;Marghanna;Marghanna
5518;Mariobotta;Mariobotta
11328;Mariotozzi;Mariotozzi
9998;ISO;ISO
2435;Horemheb;Horemheb
282903;Masada;Masada
14845;Hegel;Hegel
25038;Matebezdek;Matebezdek
17354;Matrosov;Matrosov
22990;Mattbrenner;Mattbrenner
149951;Hildakowalski;Hildakowalski
30936;Basra;Basra
11494;Hibiki;Hibiki
23277;Benhughes;Benhughes
17657;Himawari;Himawari
943;Begonia;Begonia
863;Benkoela;Benkoela
260886;Henritudor;Henritudor
4431;Holeungholee;Holeungholee
58417;Belzoni;Belzoni
17020;Hopemeraengus;Hopemeraengus
653;Berenike;Berenike
4435;Holt;Holt
86279;Brucegary;Brucegary
19029;Briede;Briede
1200;Imperatrix;Imperatrix
90226;Byronsmith;Byronsmith
9997;COBE;COBE
21561;Masterman;Masterman
3254;Bus;Bus
8032;Michaeladams;Michaeladams
21718;Cheonghapark;Cheonghapark
301566;Melissajane;Melissajane
30821;Chernetenko;Chernetenko
869;Mellena;Mellena
168126;Chengbruce;Chengbruce
3560;Chenqian;Chenqian
23013;Carolsmyth;Carolsmyth
168635;Davidkaufmann;Davidkaufmann
315088;Daniels;Daniels
2911;Miahelena;Miahelena
7260;Metelli;Metelli
4839;Daisetsuzan;Daisetsuzan
5952;Davemonet;Davemonet
18656;Mergler;Mergler
4052;Crovisier;Crovisier
1220;Crocus;Crocus
13554;Decleir;Decleir
30060;Davidseong;Davidseong
339223;Stongemorin;Stongemorin
1686;De;Sitter
3054;Strugatskia;Strugatskia
24695;Styrsky;"&#352;tyrsk&#253;"
28675;Suejohnston;Suejohnston
33567;Sulekhfrederic;Sulekhfrederic
27103;Sungwoncho;Sungwoncho
4217;Engelhardt;Engelhardt
24928;Susanbehel;Susanbehel
14734;Susanstoker;Susanstoker
9134;Encke;Encke
992;Swasey;Swasey
2994;Flynn;Flynn
9548;Fortran;Fortran
61402;Franciseveritt;Franciseveritt
11376;Taizomuta;Taizomuta
31098;Frankhill;Frankhill
13439;Frankiethomas;Frankiethomas
4621;Tambov;Tambov
22846;Fredwhitaker;Fredwhitaker
153284;Frieman;Frieman
293878;Tapping;Tapping
1665;Gaby;Gaby
427;Galene;Galene
2415;Ganesa;Ganesa
12327;Terbruggen;"Terbr&#252;ggen"
18241;Genzel;Genzel
217398;Tihany;Tihany
46596;Tobata;Tobata
4748;Tokiwagozen;Tokiwagozen
212998;Tolbachik;Tolbachik
32085;Tomback;Tomback
22106;Tomokoarai;Tomokoarai
173086;Nireus;Nireus
63389;Noshiro;Noshiro
7955;Ogiwara;Ogiwara
65716;Ohkinohama;Ohkinohama
8428;Okiko;Okiko
9034;Oleyuria;Oleyuria
4986;Osipovia;Osipovia
19625;Ovaitt;Ovaitt
15551;Paddock;Paddock
2456;Palamedes;Palamedes
30324;Pandya;Pandya
4241;Pappalardo;Pappalardo
27277;Pattybrown;Pattybrown
14372;Paulgerhardt;Paulgerhardt
128611;Paulnowak;Paulnowak
1629;Pecker;Pecker
8230;Perona;Perona
6779;Perrine;Perrine
4785;Petrov;Petrov
14588;Pharrams;Pharrams
184501;Pimprenelle;Pimprenelle
7445;Trajanus;Trajanus
149968;Trondal;Trondal
27392;Valerieding;Valerieding
1263;Varsavia;Varsavia
10927;Vaucluse;Vaucluse
6268;Versailles;Versailles
3669;Vertinskij;Vertinskij
2414;Vibeke;Vibeke
9728;Videen;Videen
13492;Vitalijzakharov;Vitalijzakharov
5847;Wakiya;Wakiya
18021;Waldman;Waldman
4913;Wangxuan;Wangxuan
18291;Wani;Wani
30155;Warmuth;Warmuth
33682;Waylonreid;Waylonreid
200255;Weigle;Weigle
26694;Wenxili;Wenxili
178263;Wienphilo;Wienphilo
9999;Wiles;Wiles
7620;Willaert;Willaert
246841;Williamirace;Williamirace
32101;Williamyin;Williamyin
5674;Wolff;Wolff
6591;Sabinin;Sabinin
31471;Sallyalbright;Sallyalbright
33406;Saltzman;Saltzman
15384;Samkova;"Samkov&#225;"
29773;Samuelpritt;Samuelpritt
178267;Sarajevo;Sarajevo
34088;Satokosuka;Satokosuka
6890;Savinykh;Savinykh
62794;Scheirich;Scheirich
21733;Schlottmann;Schlottmann
41206;Sciannameo;Sciannameo
4856;Seaborg;Seaborg
2785;Sedov;Sedov
17078;Sellers;Sellers
3547;Serov;Serov
10014;Shaim;Shaim
6715;Sheldonmarks;Sheldonmarks
5044;Shestaka;Shestaka
9076;Shinsaku;Shinsaku
4973;Showa;Showa
1258;Sicilia;Sicilia
15899;Silvain;Silvain
7924;Simbirsk;Simbirsk
14179;Skinner;Skinner
1884;Skip;Skip
1854;Skvortsov;Skvortsov
33625;Slepyan;Slepyan
78756;Sloan;Sloan
7453;Slovtsov;Slovtsov
25698;Snehakannan;Snehakannan
1262;Sniadeckia;Sniadeckia
1293;Sonja;Sonja
26400;Roshanpalli;Roshanpalli
471143;Dziewanna;Dziewanna
10010;Rudruna;Rudruna
18943;Elaisponton;Elaisponton
4455;Ruriko;Ruriko
9554;Dumont;Dumont
19617;Duhamel;Duhamel
20174;Eisenstein;Eisenstein
8336;Safarik;"&#352;afa&#345;&#237;k"
8011;Saijokeiichi;Saijokeiichi
35618;Tartu;Tartu
4440;Tchantches;"Tchantch&#232;s"
6071;Sakitama;Sakitama
12871;Samarasinha;Samarasinha
14501;Tetsuokojima;Tetsuokojima
5736;Sanford;Sanford
1980;Tezcatlipoca;Tezcatlipoca
28107;Sapar;Sapar
20686;Thottumkara;Thottumkara
2124;Nissen;Nissen
4961;Timherder;Timherder
7544;Tipografiyanauka;Tipografiyanauka
12501;Nord;Nord
3935;Toatenmongakkai;Toatenmongakkai
8839;Novichkova;Novichkova
3806;Tremaine;Tremaine
120735;Ogawakiyoshi;Ogawakiyoshi
17969;Truong;Truong
5294;Onnetoh;Onnetoh
1691;Oort;Oort
8498;Ufa;Ufa
2020;Ukko;Ukko
136518;Opitz;Opitz
9485;Uluru;Uluru
1397;Umtata;Umtata
17777;Ornicar;Ornicar
59389;Oskarvonmiller;Oskarvonmiller
3738;Ots;Ots
1889;Pakhmutova;Pakhmutova
25225;Patrickbenson;Patrickbenson
4366;Venikagan;Venikagan
3525;Paul;Paul
10925;Ventoux;Ventoux
155116;Verkhivnya;Verkhivnya
24239;Paulinehiga;Paulinehiga
1007;Pawlowia;Pawlowia
2814;Vieira;Vieira
8647;Populus;Populus
21580;Portalatin;Portalatin
8759;Porzana;Porzana
27004;Violetaparra;Violetaparra
13251;Viot;Viot
6102;Visby;Visby
36033;Viseggi;Viseggi
6467;Prilepina;Prilepina
1192;Prisma;Prisma
52228;Protos;Protos
7543;Prylis;Prylis
4921;Volonte;"Volont&#233;"
155138;Pucinskas;Pucinskas
13063;Purifoy;Purifoy
11832;Pustylnik;Pustylnik
7627;Wakenokiyomaro;Wakenokiyomaro
22998;Waltimyer;Waltimyer
149884;Radebeul;Radebeul
3171;Wangshouguan;Wangshouguan
17881;Radmall;Radmall
18593;Wangzhongcheng;Wangzhongcheng
12177;Raharto;Raharto
23850;Ramaswami;Ramaswami
4152;Weber;Weber
6440;Ransome;Ransome
7114;Weinek;Weinek
24697;Rastrelli;Rastrelli
5266;Rauch;Rauch
19470;Wenpingchen;Wenpingchen
29674;Rausal;"Rau&#353;al"
20474;Reasoner;Reasoner
21989;Werntz;Werntz
20354;Rebeccachan;Rebeccachan
271;Penthesilea;Penthesilea
15501;Pepawlowski;Pepawlowski
4826;Wilhelms;Wilhelms
10969;Perryman;Perryman
10467;Peterbus;Peterbus
24333;Petermassey;Petermassey
17799;Petewilliams;Petewilliams
13908;Wolbern;"W&#246;lbern"
1765;Wrubel;Wrubel
204836;Xiexiaosi;Xiexiaosi
1506;Xosa;Xosa
117568;Yadame;Yadame
9869;Yadoumaru;Yadoumaru
16439;Yamehoshinokawa;Yamehoshinokawa
9206;Yanaikeizo;Yanaikeizo
22489;Yanaka;Yanaka
23761;Yangliqing;Yangliqing
18289;Yokoyamakoichi;Yokoyamakoichi
3950;Yoshida;Yoshida
7105;Yousyozan;Yousyozan
351;Yrsa;Yrsa
15115;Yvonneroe;Yvonneroe
;"name=""Z"">";-22521
10566;Zabadak;Zabadak
2623;Zech;Zech
693;Zerbinetta;Zerbinetta
531;Zerlina;Zerlina
4869;Piotrovsky;Piotrovsky
9309;Platanus;Platanus
3226;Plinius;Plinius
4166;Pontryagin;Pontryagin
85195;von;Helfta
4199;Andreev;Andreev
54521;Aladdin;Aladdin
10950;Albertjansen;Albertjansen
4401;Aditi;Aditi
15262;Abderhalden;Abderhalden
30055;Ajaysaini;Ajaysaini
9985;Akiko;Akiko
3584;Aisha;Aisha
14701;Aizu;Aizu
398188;Agni;Agni
218866;Alexantioch;Alexantioch
31951;Alexisallen;Alexisallen
17119;Alexisrodrz;Alexisrodrz
31474;Advaithanand;Advaithanand
91;Aegina;Aegina
17921;Aldeobaldia;Aldeobaldia
228;Agathe;Agathe
12608;Aesop;Aesop
22995;Allenjanes;Allenjanes
457;Alleghenia;Alleghenia
120462;Amanohashidate;Amanohashidate
23858;Ambrosesoehn;Ambrosesoehn
14172;Amanolivere;Amanolivere
18020;Amend;Amend
9995;Alouette;Alouette
13217;Alpbach;Alpbach
28351;Andrewfeldman;Andrewfeldman
12396;Amyphillips;Amyphillips
105;Artemis;Artemis
4030;Archenhold;Archenhold
18639;Aoyunzhiyuanzhe;Aoyunzhiyuanzhe
134130;Apaczai;"Ap&#225;czai"
514;Armida;Armida
469;Argentina;Argentina
4849;Ardenne;Ardenne
33498;Juliesmith;Juliesmith
605;Juvisia;Juvisia
4227;Kaali;Kaali
11309;Malus;Malus
343587;Mamuna;Mamuna
157747;Mandryka;Mandryka
9297;Marchuk;Marchuk
10738;Marcoaldo;Marcoaldo
38245;Marcospontes;Marcospontes
160259;Mareike;Mareike
20576;Marieoertle;Marieoertle
28492;Marik;Marik
133537;Mariomotta;Mariomotta
28151;Markknopfler;Markknopfler
190710;Marktapley;Marktapley
7004;Markthiemens;Markthiemens
5002;Marnix;Marnix
13438;Marthanalexander;Marthanalexander
100934;Marthanussbaum;Marthanussbaum
981;Martina;Martina
12627;Maryedwards;Maryedwards
31671;Masatoshi;Masatoshi
1592;Mathieu;Mathieu
167852;Maturana;Maturana
1608;Munoz;"Mu&#241;oz"
7892;Musamurahigashi;Musamurahigashi
129161;Mykallefevre;Mykallefevre
34611;Nacogdoches;Nacogdoches
12762;Nadiavittor;Nadiavittor
15350;Naganuma;Naganuma
28183;Naidu;Naidu
23228;Nandinisarma;Nandinisarma
79694;Nanrendong;Nanrendong
11710;Nataliehale;Nataliehale
236811;Natascharenate;Natascharenate
9712;Nauplius;Nauplius
224831;Neeffisis;Neeffisis
16972;Neish;Neish
4228;Nemiro;Nemiro
24535;Neslusan;"Neslu&#353;an"
26513;Newberry;Newberry
2955;Newburn;Newburn
2086;Newell;Newell
20887;Ngwaikin;Ngwaikin
30197;Nickbadyrka;Nickbadyrka
31282;Nicoleticea;Nicoleticea
8128;Nicomachus;Nicomachus
25302;Niim;Niim
2521;Heidi;Heidi
17447;Heindl;Heindl
3077;Henderson;Henderson
4384;Henrybuhl;Henrybuhl
6843;Heremon;Heremon
33704;Herinkang;Herinkang
21544;Hermainkhan;Hermainkhan
4758;Hermitage;Hermitage
7738;Heyman;Heyman
6463;Isoda;Isoda
24999;Hieronymus;Hieronymus
113405;Itomori;Itomori
15238;Hisaohori;Hisaohori
1546;Izsak;"Izs&#225;k"
6542;Jacquescousteau;Jacquescousteau
230736;Jalyhome;Jalyhome
9007;James;Bond
81822;Jamesearly;Jamesearly
3353;Jarvis;Jarvis
31512;Koyyalagunta;Koyyalagunta
7376;Jefftaylor;Jefftaylor
125718;Jemasalomon;Jemasalomon
18004;Krystosek;Krystosek
7472;Kumakiri;Kumakiri
7189;Kuniko;Kuniko
6847;Kunz-Hallstein;Kunz-Hallstein
2352;Kurchatov;Kurchatov
27056;Ginoloria;Ginoloria
380480;Glennhawley;Glennhawley
4943;Lac;d'Orient
5074;Goetzoertel;Goetzoertel
22909;Gongmyunglee;Gongmyunglee
64288;Lamchiuying;Lamchiuying
3116;Goodricke;Goodricke
10551;Goteborg;"G&#246;teborg"
14042;Agafonov;Agafonov
9084;Achristou;Achristou
92097;Aidai;Aidai
8046;Ajiki;Ajiki
1944;Gunter;"G&#252;nter"
325558;Guyane;Guyane
13352;Gyssens;Gyssens
5028;Halaesus;Halaesus
38020;Hannadam;Hannadam
250164;Hannsruder;Hannsruder
2573;Hannu;Olavi
4775;Hansen;Hansen
190139;Hanskung;"Hansk&#252;ng"
34177;Amandawilson;Amandawilson
2508;Alupka;Alupka
21801;Ancerl;"An&#269;erl"
9305;Hazard;Hazard
2536;Kozyrev;Kozyrev
7694;Krasetin;"Kraset&#237;n"
102211;Angelofaggiano;Angelofaggiano
32734;Kryukov;Kryukov
8104;Kumamori;Kumamori
4403;Kuniharu;Kuniharu
3613;Kunlun;Kunlun
9528;Kuppers;"K&#252;ppers"
4578;Kurashiki;Kurashiki
26205;Kuratowski;Kuratowski
33011;Kurtiscarsch;Kurtiscarsch
7251;Kuwabara;Kuwabara
13560;La;Perouse
19397;Lagarini;Lagarini
9136;Lalande;Lalande
2861;Lambrecht;Lambrecht
22167;Lane-Cline;Lane-Cline
2912;Lapalma;Lapalma
19156;Heco;Heco
522;Helga;Helga
895;Helio;Helio
21449;Hemmick;Hemmick
121479;Hendershot;Hendershot
12643;Henkolthof;Henkolthof
1516;Henry;Henry
458;Hercynia;Hercynia
3099;Hergenrother;Hergenrother
121;Hermione;Hermione
19079;Hernandez;"Hern&#225;ndez"
2441;Hibbs;Hibbs
49699;Hidetakasato;Hidetakasato
12022;Hilbert;Hilbert
3404;Hinderer;Hinderer
10029;Hiramperkins;Hiramperkins
10243;Hohe;Meissner
72060;Hohhot;Hohhot
3904;Honda;Honda
27846;Honegger;Honegger
23718;Horgos;Horgos
188534;Mauna;Kea
100940;Maunder;Maunder
15355;Maupassant;Maupassant
26622;Maxwimberley;Maxwimberley
2131;Mayall;Mayall
33605;McCue;McCue
31522;McCutchen;McCutchen
25491;Meador;Meador
873;Mechthild;Mechthild
10647;Meesters;Meesters
4065;Meinel;Meinel
55815;Melindakim;Melindakim
8191;Mersenne;Mersenne
10806;Mexico;Mexico
22628;Michaelallen;Michaelallen
5338;Michelblanc;Michelblanc
32389;Michflannory;Michflannory
21873;Jindrichuvhradec;"Jind&#345;ich&#367;vhradec"
317917;Jodelle;Jodelle
;AAS;AAS
34279;Alicezhang;Alicezhang
175;Andromache;Andromache
13109;Berzelius;Berzelius
11446;Betankur;Betankur
32217;Beverlyge;Beverlyge
14953;Bevilacqua;Bevilacqua
47294;Blansky;les
270601;Frauenstein;Frauenstein
13478;Fraunhofer;Fraunhofer
134034;Bloomenthal;Bloomenthal
6181;Bobweber;Bobweber
19915;Bochkarev;Bochkarev
538;Friederike;Friederike
269252;Bogdanstupka;Bogdanstupka
4394;Fritzheide;Fritzheide
12408;Fujioka;Fujioka
3486;Fulchignoni;Fulchignoni
7505;Furusho;Furusho
15001;Fuzhou;Fuzhou
33217;Bonnybasu;Bonnybasu
175726;Borda;Borda
20850;Gaglani;Gaglani
8954;Baral;Baral
22519;Gerardklein;Gerardklein
58608;Geroldrichter;Geroldrichter
39849;Giampieri;Giampieri
1703;Barry;Barry
4982;Bartini;Bartini
4819;Gifford;Gifford
2537;Gilmore;Gilmore
2702;Batrakov;Batrakov
9821;Gitakresakova;"Gitakres&#225;kov&#225;"
199631;Giuseppesprizzi;Giuseppesprizzi
7638;Gladman;Gladman
5805;Glasgow;Glasgow
29197;Gleim;Gleim
21269;Bechini;Bechini
184930;Gobbihilda;Gobbihilda
6875;Golgi;Golgi
7950;Berezov;Berezov
43999;Gramigna;Gramigna
11007;Granahan;Granahan
17893;Arlot;Arlot
4842;Atsushi;Atsushi
810;Atossa;Atossa
12219;Grigor'ev;Grigor'ev
30251;Ashkin;Ashkin
636;Erika;Erika
20480;Antonschraut;Antonschraut
4195;Esambaev;Esambaev
30323;Anyam;Anyam
10996;Armandspitz;Armandspitz
4638;Estens;Estens
32310;Asherwillner;Asherwillner
24289;Anthonypalma;Anthonypalma
14593;Everett;Everett
9499;Excalibur;Excalibur
67235;Fairbank;Fairbank
10825;Augusthermann;Augusthermann
7963;Falcinelli;Falcinelli
5461;Autumn;Autumn
4726;Federer;Federer
404;Arsinoe;"Arsino&#235;"
9393;Apta;Apta
515;Athalia;Athalia
4323;Hortulus;Hortulus
3828;Hoshino;Hoshino
8103;Fermi;Fermi
361450;Houellebecq;Houellebecq
5946;Hrozny;"Hrozn&#253;"
246504;Hualien;Hualien
4231;Fireman;Fireman
12381;Hugoclaus;Hugoclaus
2801;Huygens;Huygens
31599;Chloesherry;Chloesherry
63145;Choemuseon;Choemuseon
257248;Chouchiehlun;Chouchiehlun
12564;Ikeller;Ikeller
3438;Inarradas;Inarradas
29972;Chriswan;Chriswan
11417;Chughtai;Chughtai
27184;Ciabattari;Ciabattari
14360;Ipatov;Ipatov
14155;Cibronen;Cibronen
18091;Iranmanesh;Iranmanesh
51430;Ireneclaire;Ireneclaire
20533;Irmabonham;Irmabonham
15861;Ispahan;Ispahan
9553;Colas;Colas
18814;Ivanovsky;Ivanovsky
5054;Keil;Keil
125473;Keisaku;Keisaku
28568;Jacobjohnson;Jacobjohnson
2077;Kiangsu;Kiangsu
14429;Coyne;Coyne
30235;Kimmiller;Kimmiller
6063;Jason;Jason
1342;Brabantia;Brabantia
30206;Jasonfricker;Jasonfricker
51431;Jayardee;Jayardee
1164;Kobolda;Kobolda
15963;Koeberl;Koeberl
175281;Kolonics;Kolonics
7106;Kondakov;Kondakov
4377;Koremori;Koremori
128343;Brianpage;Brianpage
450;Brigitta;Brigitta
18923;Jennifersass;Jennifersass
17902;Britbaker;Britbaker
90533;Laurentblind;Laurentblind
2103;Laverna;Laverna
211375;Jessesteed;Jessesteed
198634;Burgaymarta;Burgaymarta
127517;Kaikepan;Kaikepan
8436;Leucopsis;Leucopsis
9722;Levi-Montalcini;Levi-Montalcini
25593;Camillejordan;Camillejordan
20303;Lindwestrick;Lindwestrick
7416;Linnankoski;Linnankoski
3123;Dunham;Dunham
21888;Durech;"&#270;urech"
26248;Longenecker;Longenecker
78434;Dyer;Dyer
34137;Lonnielinda;Lonnielinda
188061;Loomis;Loomis
3897;Louhi;Louhi
868;Lova;Lova
207585;Lubar;Lubar
7723;Lugger;Lugger
8994;Kashkashian;Kashkashian
15077;Edyalge;Edyalge
7230;Lutz;Lutz
31661;Eggebraaten;Eggebraaten
14438;MacLean;MacLean
4297;Eichhorn;Eichhorn
12144;Einhart;Einhart
10178;Iriki;Iriki
19758;Janelcoulson;Janelcoulson
55108;Beamueller;Beamueller
1349;Bechuana;Bechuana
5110;Belgirate;Belgirate
7470;Jabberwock;Jabberwock
341958;Chretien;"Chr&#233;tien"
25543;Fruen;Fruen
6230;Fram;Fram
20608;Fredmerlin;Fredmerlin
34138;Frasso;Sabino
5967;Edithlevy;Edithlevy
55381;Lautakwah;Lautakwah
15294;Underwood;Underwood
70679;Urzidil;Urzidil
48492;Utewielen;Utewielen
20878;Uwetreske;Uwetreske
34791;Ericcraine;Ericcraine
28968;Gongmiaoxin;Gongmiaoxin
3622;Ilinsky;Ilinsky
1026;Ingrid;Ingrid
8536;Mans;"M&#229;ns"
44885;Vodicka;"Vodi&#269;ka"
4358;Lynn;Lynn
3677;Magnusson;Magnusson
30158;Mabdulla;Mabdulla
26426;Koechl;Koechl
10253;Westerwald;Westerwald
15120;Mariafelix;"Mariaf&#233;lix"
8031;Williamdana;Williamdana
15199;Rodnyanskaya;Rodnyanskaya
10167;Yoshiwatiso;Yoshiwatiso
20256;Adolfneckar;"Adolfnecka&#345;"
1567;Alikoski;Alikoski
24754;Zellyfry;Zellyfry
95016;Kimjeongho;Kimjeongho
15335;Satoyukie;Satoyukie
12321;Zurakowski;Zurakowski
785;Zwetana;Zwetana
374710;`O`o;`O`o
10971;van;Dishoeck
22945;Schikowski;Schikowski
136666;Seidel;Seidel
34194;Serenajing;Serenajing
30128;Shannonbunch;Shannonbunch
5543;Sharaf;Sharaf
34102;Shawnzhang;Shawnzhang
4625;Shchedrin;Shchedrin
18665;Sheenahayes;Sheenahayes
29614;Sheller;Sheller
26551;Shenliangbo;Shenliangbo
20098;Shibatagenji;Shibatagenji
17461;Shigosenger;Shigosenger
2908;Shimoyama;Shimoyama
15910;Shinkamigoto;Shinkamigoto
21368;Shiodayama;Shiodayama
2042;Sitarski;Sitarski
25930;Spielberg;Spielberg
3440;Stampfer;Stampfer
10131;Stanga;Stanga
24147;Stefanmuller;Stefanmuller
4604;Stekarstrom;Stekarstrom
10596;Stevensimpson;Stevensimpson
24010;Stovall;Stovall
33254;Sundaresakumar;Sundaresakumar
21109;Sunkel;"S&#252;nkel"
185364;Sunweihsin;Sunweihsin
5455;Surkov;Surkov
262419;Suzaka;Suzaka
15671;Suzannedebarbat;"Suzanned&#233;barbat"
12478;Suzukiseiji;Suzukiseiji
8871;Svanberg;Svanberg
9014;Svyatorichter;Svyatorichter
100416;Syang;Syang
134087;Symeonplatts;Symeonplatts
9973;Szpilman;Szpilman
17607;Taborsko;"T&#225;borsko"
3997;Taga;Taga
40227;Tahiti;Tahiti
5578;Takakura;Takakura
7776;Takeishi;Takeishi
4186;Tamashima;Tamashima
5993;Tammydickinson;Tammydickinson
27336;Mikequinn;Mikequinn
13514;Mikerudenko;Mikerudenko
428;Monachia;Monachia
14914;Moreux;Moreux
224693;Morganfreeman;Morganfreeman
2385;Mustel;Mustel
4974;Elford;Elford
2662;Kandinsky;Kandinsky
73610;Klyuchevskaya;Klyuchevskaya
18286;Kneipp;Kneipp
8250;Cornell;Cornell
9623;Karlsson;Karlsson
6729;Emiko;Emiko
144386;Emmabirath;Emmabirath
20281;Kathartman;Kathartman
212692;Lazauskaite;Lazauskaite
18505;Caravelli;Caravelli
30296;Bricehuang;Bricehuang
4417;Lecar;Lecar
15126;Brittanyanderson;Brittanyanderson
6909;Levison;Levison
12226;Caseylisse;Caseylisse
25659;Liboynton;Liboynton
11229;Brookebowers;Brookebowers
9127;Brucekoehn;Brucekoehn
269245;Catastini;Catastini
20479;Celisaucier;Celisaucier
4549;Burkhardt;Burkhardt
3306;Byron;Byron
6180;Bystritskaya;Bystritskaya
236746;Chareslindos;Chareslindos
18150;Lopez-Moreno;Lopez-Moreno
31482;Caddell;Caddell
200020;Cadi;Ayyad
377;Campania;Campania
8795;Dudorov;Dudorov
1964;Luyten;Luyten
754;Malabar;Malabar
742;Edisona;Edisona
12500;Desngai;Desngai
117581;Devinschrader;Devinschrader
6955;Ekaterina;Ekaterina
4259;McCoy;McCoy
1853;McElroy;McElroy
5318;Dientzenhofer;Dientzenhofer
33599;Mckennaloop;Mckennaloop
10579;Diluca;Diluca
19775;Medmondson;Medmondson
18775;Donaldeng;Donaldeng
6205;Menottigalli;Menottigalli
792;Metcalfia;Metcalfia
19120;Doronina;Doronina
